,user,id,date,hashtags,text,data
2542,NHSDevonCCG,1302221207794782208,2020-09-05 15:25:04+00:00,#NHSApp #coronavirus #COVID19,nhsapp allows check symptoms book appointments order repeat prescriptions whilst self isolating home find go coronavirus covid19,The NHSApp allows you to check your symptoms book appointments and order repeat prescriptions whilst self isolating at home To find out more go to coronavirus COVID19
2543,BrexitWatch5,1302221204535812096,2020-09-05 15:25:03+00:00,,coronavirus may catalyst greater conflict around world writes jonathan saxty,Coronavirus may be the catalyst for greater conflict around the world Writes Jonathan Saxty
2544,company_three,1302221202740707328,2020-09-05 15:25:03+00:00,#InternationalDayofCharity #C3Friend #coronavirus,youre looking charity support internationaldayofcharity wed love consider becoming c3friend coronavirus came world around us stopped didnt heres weve past months thread,If youre looking for a charity to support this InternationalDayofCharity wed love you to consider becoming a C3Friend When coronavirus came and the world around us stopped but we didnt Heres what weve been up to over the past few months a thread
2545,KnoxHealth,1302221200568049664,2020-09-05 15:25:02+00:00,#PreparednessMonth,preparednessmonth week 1 talk friends family communicate disaster make sure update plan based cdc recommendations due coronavirus info planning,PreparednessMonth Week 1 Talk to your friends and family about how you will communicate before during and after a disaster Make sure to update your plan based on the CDC recommendations due to the coronavirus Info about planning
2546,MichaelAdamMora,1302221200110825472,2020-09-05 15:25:02+00:00,,employers facing challenge enticing employees return office coronavirus passed especially central business districts,Employers are facing a challenge Enticing their employees to return to the office after the coronavirus has passed especially in central business districts
2547,KGNSnews,1302221199527809024,2020-09-05 15:25:02+00:00,,3 deaths 147 coronavirus cases tied maine wedding,3 deaths 147 coronavirus cases now tied to Maine wedding
2548,Eggnipitance,1302221196910444544,2020-09-05 15:25:02+00:00,,beats nothing live south korea giving news coronavirus since january using actual scholastic data whys pandemic political issue beyond plenty data cdc also actual epidemiologists harvard etc,It beats nothing I live in South Korea and have been giving news about the coronavirus since January using actual scholastic data Whys a pandemic a political issue is beyond me There is plenty of data not only from the CDC but also actual epidemiologists Harvard etc
2549,rabiddawg63,1302221192653418496,2020-09-05 15:25:01+00:00,,coronavirus,Coronavirus this
2550,GaryNTrader,1302221191072157696,2020-09-05 15:25:00+00:00,,certainly stop virus particles attached mucus covid19 isnt airborne virus goes many coronavirus strains different likes tuberculosis instance airborne,They certainly can stop virus particles when they are attached to mucus Covid19 isnt an airborne virus same goes for many coronavirus strains Very different to the likes of tuberculosis for instance which is airborne
2551,ScottishFotoExp,1302221189096648704,2020-09-05 15:25:00+00:00,,scottish photography experience completed risk assessment coronavirus lockdown easing measures comply scottish government guidelines accepting bookings edinburgh photography tour book tour,The Scottish Photography Experience We have completed our risk assessment for Coronavirus Lockdown Easing Measures comply with Scottish Government Guidelines now accepting bookings for our Edinburgh Photography Tour Book your tour here
2552,JohnsHopkinsSPH,1302221189021151232,2020-09-05 15:25:00+00:00,#COVID19 #coronavirus,talk kids covid19 safety without scaring much do dont feel like safe attend large gathering heres guide difficultbut necessaryconversations loved ones coronavirus,How do you talk to kids about COVID19 safety without scaring them too much What do you do if you dont feel like its safe to attend that large gathering Heres our guide to having difficultbut necessaryconversations with your loved ones about coronavirus
2553,MunasOg,1302221183035813888,2020-09-05 15:24:58+00:00,,coronavirus thought,What has the coronavirus thought you
3000,RhosColin,1302221895614558208,2020-09-05 15:27:48+00:00,,bbc news coronavirus social distance plea caerphilly avoid harsh lockdown,BBC News Coronavirus Social distance plea in Caerphilly to avoid harsh lockdown
3001,Earth_Changers_,1302221879147737088,2020-09-05 15:27:44+00:00,#InTheNews #sustainable #travel #tourism #ClimateCrisis #Coronavirus,inthenews week related sustainable travel amp tourism 210 climatecrisis coronavirus global warming could make viruses harder kill infectious diseases may evolve become resistant heat disinfectants,InTheNews this week related to sustainable travel amp tourism 210 ClimateCrisis Coronavirus Global warming could make viruses harder to kill Infectious diseases may evolve to become more resistant to heat and disinfectants
3002,nyflgal,1302221870616522752,2020-09-05 15:27:42+00:00,,bs exposed floridas youngest coronavirus victim died bilateral pulmonary edema internal hemorrhages corona video via gatewaypundit another example false reporting keep populace afraid wake,More BS Exposed Floridas Youngest Coronavirus Victim Died from Bilateral Pulmonary Edema and Internal Hemorrhages NOT the Corona Video via gatewaypundit Another example of false reporting to keep the populace afraid Wake up
3003,IlkhaAgency,1302221859027652608,2020-09-05 15:27:39+00:00,#Russia #coronavirus,russias death toll coronavirus rises 17759 worldmeters russia coronavirus,Russias death toll from coronavirus rises to 17759 WHO Worldmeters Russia coronavirus
3004,drjamescordella,1302221849380696064,2020-09-05 15:27:37+00:00,,los angeles county coronavirus update county officials say masks required beaches weekend face fines 500,Los Angeles County Coronavirus Update County Officials Say Masks Are Required On Beaches This Weekend Or Face Fines Up To 500
3005,HindustanTimes,1302221840484450304,2020-09-05 15:27:35+00:00,,mumbai time coronavirus pandemic,Mumbai in the time of coronavirus pandemic
3006,SaltSeptember,1302221838953611264,2020-09-05 15:27:35+00:00,,attending primary school puts children staff greater risk contracting coronavirus staying home study 131 schools suggests cannot make shit believe shit problem,Attending primary school puts children and staff at no greater risk of contracting coronavirus than staying at home a study of 131 schools suggests You cannot make this shit up If you believe this shit then you are the problem
3008,BSLMgtSupport,1302221789200887808,2020-09-05 15:27:23+00:00,#CoronaVirus,recovered covid19 guarantee infectious anymore coronavirus,Why having recovered from COVID19 is not a guarantee for not being infectious anymore CoronaVirus
3009,AnnetteAiken,1302221779079962624,2020-09-05 15:27:20+00:00,,coronavirus tests may picking traces dead virus,Coronavirus tests may be picking up traces of dead virus
3010,jimdandybuck,1302221751967940608,2020-09-05 15:27:14+00:00,,well folks food lion says masks necessary guess corona virus,Well there you have it folks Food Lion says no masks necessary I guess Corona Virus is over
3011,MapmyIndiaMove,1302221744581742592,2020-09-05 15:27:12+00:00,#COVID #coronavirus #map #coronavirusindia #COVID19 #Covid19India,hi news81h also get covid19 complete info stats mapmyindia covid19 guide find track report local everything coronavirus interactive map coronavirusindia covid19 covid19india,Hi News81H Now you can also get COVID19 Complete Info Just not stats on MapmyIndia COVID19 Guide Now find track and report local everything on coronavirus in the interactive map coronavirusindia COVID19 Covid19India
3012,pamdixo46630308,1302221728790306816,2020-09-05 15:27:08+00:00,,us continues lead world coronavirus cases didnt stop president donald trump taking aim democratic rival joe biden choosing wear mask public appearances via huffpostpol,The US continues to lead the world in coronavirus cases but that didnt stop President Donald Trump from taking aim at Democratic rival Joe Biden for choosing to wear a mask at public appearances via HuffPostPol
3013,RickSchultz,1302221726965616640,2020-09-05 15:27:08+00:00,,coronavirus update press conference april 24 2020 minutes summer sunlight kills covid19 research arm nih,From Coronavirus update press conference April 24 2020 A few minutes in Summer Sunlight kills Covid19 This was from research arm of the NIH
3014,TorstenSc,1302221723102777344,2020-09-05 15:27:07+00:00,#ukraine #coronavirus #kyiv,ukraine doesnt allow foreigners nonresidents moment due coronavirus pandemic heres video kyiv,As ukraine doesnt allow foreigners nonresidents in for the moment due to the coronavirus pandemic heres a video of kyiv
3015,caribbeannewsuk,1302221718283595776,2020-09-05 15:27:06+00:00,#GUYANA,guyana ministry health confirmed deaths two persons tested positive novel coronavirus disease covid19 taking countrys death toll 46,GUYANA The Ministry of Health has confirmed the deaths of two more persons who tested positive for the novel coronavirus disease COVID19 taking the countrys death toll to 46
3016,ideaspbusiness,1302221709483802624,2020-09-05 15:27:04+00:00,#Business,15 work home business ideas start covid19 outbreak coronavirus pandemic shaking almost every continent country world,15 Work From Home Business Ideas to Start During COVID19 The outbreak of the Coronavirus pandemic is shaking almost every continent and the country Now the world is
3018,DoctorsCouncil,1302221691083423744,2020-09-05 15:26:59+00:00,,long immune covid19 coronavirus cdc says,How Long Are You Immune After Covid19 Coronavirus Here Is What CDC Says
3019,iranbulten,1302221686260084736,2020-09-05 15:26:58+00:00,,time said single friendly country told us time coronavirus hardship sake humanity stand america business iran despite threats us retaliation,At the same time he said not a single friendly country told us that in this time of coronavirus and hardship and for the sake of humanity we will stand up to America and do business with Iran despite threats of US retaliation
3020,iranbulten,1302221683919654912,2020-09-05 15:26:58+00:00,,instead imposed new sanctions pressures us past seven months coronavirus rouhani said,Instead it imposed new sanctions and pressures on us over these past seven months of coronavirus Rouhani said
3021,kcvkmiotek,1302221683802222592,2020-09-05 15:26:58+00:00,#womenwholead #WomenSupportingWomen #RockStar,smariehayman say knew great article love wrote book getting great recognized bystephhayman coronavirus changed long islanders via newsday womenwholead womensupportingwomen rockstar,smariehayman I can say I knew you when Great article Love that you wrote this book and are getting great recognized bystephhayman How coronavirus changed these Long Islanders via Newsday womenwholead WomenSupportingWomen RockStar
3022,iranbulten,1302221681457598464,2020-09-05 15:26:57+00:00,,united states bit humanity brain said would offered lift sanctions year coronavirus united states far heartless evil things added,If the United States had a bit of humanity and brain he said it would have offered to lift the sanctions for a year because of the coronavirus But the United States is far more heartless and evil than those things he added
